1;2;3;5;SURF;SURF;FlannBased;SVM;86543;1;51.42;13.08;0.614201;572;107;118;109;61;177;572;28;271;149;38;86;572;22;158;287;57;48;572;62;108;164;153;85;571;50;127;79;30;285;
1;3;2;5;SURF;SURF;FlannBased;SVM;86981;1;52.05;13.27;0.628192;571;145;108;124;88;106;572;55;154;229;52;82;572;31;116;311;62;52;572;47;53;186;205;81;572;99;92;90;43;248;
2;3;1;5;SURF;SURF;FlannBased;SVM;87144;1;51.12;13.06;0.616299;572;104;144;125;55;144;571;25;282;148;34;82;572;29;142;266;72;63;572;39;116;140;176;101;572;57;117;95;34;269;
1;2;3;10;SURF;SURF;FlannBased;SVM;86543;1;52.79;13.68;0.528506;572;170;100;108;77;117;572;25;349;94;39;65;572;51;78;320;80;43;572;38;76;118;268;72;571;82;104;88;56;241;
1;3;2;10;SURF;SURF;FlannBased;SVM;86981;1;52.95;13.45;0.546345;571;196;98;128;59;90;572;53;336;94;40;49;572;18;118;345;40;51;572;52;113;148;181;78;572;86;122;89;36;239;
2;3;1;10;SURF;SURF;FlannBased;SVM;87144;1;52.67;13.32;0.510668;572;191;97;106;48;130;571;32;374;71;28;66;572;37;87;343;54;51;572;44;78;128;226;96;572;79;117;67;44;265;
1;2;3;15;SURF;SURF;FlannBased;SVM;86543;1;53.29;13.87;0.463799;572;242;51;91;60;128;572;16;408;74;23;51;572;47;89;331;59;46;572;63;64;108;260;77;571;98;90;56;35;292;
1;3;2;15;SURF;SURF;FlannBased;SVM;86981;1;54.35;13.92;0.465547;571;180;91;106;87;107;572;29;381;80;36;46;572;17;66;387;63;39;572;37;65;113;299;58;572;82;95;72;42;281;
2;3;1;15;SURF;SURF;FlannBased;SVM;87144;1;53.98;13.58;0.457852;572;201;77;95;54;145;571;25;413;48;29;56;572;40;59;368;55;50;572;50;62;133;270;57;572;91;102;44;37;298;
1;2;3;20;SURF;SURF;FlannBased;SVM;86543;1;55.16;13.98;0.455754;572;185;90;88;62;147;572;17;396;78;25;56;572;28;78;374;49;43;572;54;58;73;310;77;571;82;116;44;38;291;
1;3;2;20;SURF;SURF;FlannBased;SVM;86981;1;54.91;13.97;0.423924;571;235;31;102;85;118;572;29;408;66;38;31;572;40;50;404;48;30;572;46;63;79;304;80;572;86;78;61;51;296;
2;3;1;20;SURF;SURF;FlannBased;SVM;87144;1;54.78;13.84;0.44561;572;241;77;87;54;113;571;31;385;60;34;61;572;30;87;380;43;32;572;52;42;85;321;72;572;107;95;49;63;258;
1;2;3;25;SURF;SURF;FlannBased;SVM;86543;1;56.08;14.63;0.406086;572;239;64;74;67;128;572;31;403;47;46;45;572;43;54;402;50;23;572;63;51;70;347;41;571;68;107;33;56;307;
1;3;2;25;SURF;SURF;FlannBased;SVM;86981;1;56.06;14.18;0.410983;571;265;41;98;58;109;572;31;411;55;45;30;572;39;46;410;38;39;572;45;53;83;327;64;572;99;79;60;63;271;
2;3;1;25;SURF;SURF;FlannBased;SVM;87144;1;56.16;14.29;0.419028;572;237;70;80;58;127;571;27;386;53;43;62;572;29;70;392;39;42;572;67;36;87;347;35;572;99;65;45;64;299;
1;2;3;30;SURF;SURF;FlannBased;SVM;86543;1;58.12;14.85;0.38405;572;264;51;71;50;136;572;22;434;55;32;29;572;47;65;392;36;32;572;45;46;53;367;61;571;92;74;46;55;304;
1;3;2;30;SURF;SURF;FlannBased;SVM;86981;1;58.37;15.01;0.380902;571;270;39;114;55;93;572;26;412;67;31;36;572;44;46;415;51;16;572;44;47;78;353;50;572;95;70;39;48;320;
2;3;1;30;SURF;SURF;FlannBased;SVM;87144;1;58.77;14.36;0.392095;572;254;62;84;45;127;571;22;406;52;27;64;572;33;56;418;33;32;572;50;38;86;341;57;572;107;60;47;39;319;
1;2;3;35;SURF;SURF;FlannBased;SVM;86543;1;57.91;14.84;0.380902;572;283;52;59;47;131;572;19;437;58;27;31;572;35;59;419;44;15;572;58;39;61;353;61;571;108;94;39;52;278;
1;3;2;35;SURF;SURF;FlannBased;SVM;86981;1;58.53;15.04;0.392095;571;267;43;93;66;102;572;34;425;43;40;30;572;39;61;422;29;21;572;51;52;56;363;50;572;120;105;33;53;261;
2;3;1;35;SURF;SURF;FlannBased;SVM;87144;1;58.64;14.62;0.40049;572;235;57;81;67;132;571;27;405;48;35;56;572;36;63;391;37;45;572;50;37;58;366;61;572;118;53;36;48;317;
1;2;3;40;SURF;SURF;FlannBased;SVM;86543;1;59.26;14.75;0.360965;572;284;46;48;54;140;572;19;424;60;33;36;572;38;64;417;26;27;572;52;43;38;372;67;571;97;70;23;51;330;
1;3;2;40;SURF;SURF;FlannBased;SVM;86981;1;59.53;14.89;0.366912;571;266;48;96;57;104;572;31;431;50;30;30;572;41;36;443;32;20;572;51;49;55;360;57;572;84;85;43;50;310;
2;3;1;40;SURF;SURF;FlannBased;SVM;87144;1;60.25;14.94;0.373207;572;260;58;84;46;124;571;30;432;35;26;48;572;32;58;413;34;35;572;63;36;42;375;56;572;109;66;36;49;312;
1;2;3;45;SURF;SURF;FlannBased;SVM;86543;1;62.55;15.58;0.355719;572;291;44;51;44;142;572;21;454;37;27;33;572;33;60;428;24;27;572;50;41;45;360;76;571;107;75;30;50;309;
1;3;2;45;SURF;SURF;FlannBased;SVM;86981;1;63.55;15.66;0.344176;571;296;24;81;63;107;572;21;442;48;30;31;572;38;36;447;30;21;572;48;37;66;360;61;572;87;65;47;43;330;
2;3;1;45;SURF;SURF;FlannBased;SVM;87144;1;64.36;15.69;0.348723;572;267;45;67;58;135;571;15;438;29;39;50;572;30;40;430;30;42;572;46;39;53;387;47;572;106;46;34;46;340;
1;2;3;50;SURF;SURF;FlannBased;SVM;86543;1;66.18;16.26;0.336481;572;303;44;55;49;121;572;9;451;45;25;42;572;35;49;439;23;26;572;43;43;41;382;63;571;101;67;32;49;322;
1;3;2;50;SURF;SURF;FlannBased;SVM;86981;1;65.28;15.65;0.327737;571;332;28;83;45;83;572;29;439;50;22;32;572;34;30;459;30;19;572;43;29;63;378;59;572;111;59;42;46;314;
2;3;1;50;SURF;SURF;FlannBased;SVM;87144;1;64.88;15.77;0.346275;572;299;32;71;41;129;571;19;443;32;25;52;572;34;48;435;28;27;572;43;38;50;381;60;572;121;67;28;45;311;
1;2;3;55;SURF;SURF;FlannBased;SVM;86543;1;65.59;15.98;0.335082;572;304;26;59;53;130;572;20;439;42;30;41;572;30;56;430;33;23;572;48;36;45;385;58;571;91;65;31;41;343;
1;3;2;55;SURF;SURF;FlannBased;SVM;86981;1;65.34;15.96;0.32354;571;317;37;68;51;98;572;27;452;34;26;33;572;25;49;452;23;23;572;59;46;46;372;49;572;98;68;23;42;341;
2;3;1;55;SURF;SURF;FlannBased;SVM;87144;1;65.65;15.99;0.344876;572;295;42;55;41;139;571;16;445;43;25;42;572;32;50;435;33;22;572;63;24;41;378;66;572;107;62;24;59;320;
1;2;3;60;SURF;SURF;FlannBased;SVM;86543;1;67;16.11;0.309199;572;329;31;56;26;130;572;23;457;41;21;30;572;32;53;447;22;18;572;52;29;37;393;61;571;107;51;19;45;349;
1;3;2;60;SURF;SURF;FlannBased;SVM;86981;1;66.55;16.07;0.311997;571;325;34;74;48;90;572;36;452;30;24;30;572;30;34;467;27;14;572;52;40;45;383;52;572;99;65;33;35;340;
2;3;1;60;SURF;SURF;FlannBased;SVM;87144;1;66.85;16.44;0.316544;572;311;46;64;31;120;571;27;448;31;25;40;572;24;41;472;24;11;572;53;22;42;400;55;572;118;50;30;51;323;
1;2;3;65;SURF;SURF;FlannBased;SVM;86543;1;67.89;16.42;0.310948;572;326;33;55;43;115;572;16;457;37;21;41;572;29;57;447;15;24;572;48;25;44;397;58;571;98;52;29;49;343;
1;3;2;65;SURF;SURF;FlannBased;SVM;86981;1;68.69;16.46;0.306051;571;309;24;75;56;107;572;14;460;33;29;36;572;32;32;473;22;13;572;46;40;39;393;54;572;91;59;26;47;349;
2;3;1;65;SURF;SURF;FlannBased;SVM;87144;1;68.52;16.29;0.305352;572;307;36;63;37;129;571;18;466;20;31;36;572;38;30;450;32;22;572;51;23;30;423;45;572;113;47;24;48;340;
1;2;3;70;SURF;SURF;FlannBased;SVM;86543;1;68.87;16.43;0.302903;572;307;46;56;37;126;572;19;465;31;23;34;572;35;40;470;14;13;572;49;42;28;408;45;571;112;56;22;38;343;
1;3;2;70;SURF;SURF;FlannBased;SVM;86981;1;69.59;16.3;0.282616;571;339;31;81;28;92;572;20;473;28;15;36;572;32;38;470;15;17;572;41;26;51;408;46;572;97;49;22;43;361;
2;3;1;70;SURF;SURF;FlannBased;SVM;87144;1;69.48;16.41;0.318993;572;324;47;61;30;110;571;19;457;32;27;36;572;35;36;434;26;41;572;59;19;40;411;43;572;128;47;30;46;321;
1;2;3;75;SURF;SURF;FlannBased;SVM;86543;1;70.63;16.74;0.278419;572;339;26;48;39;120;572;19;472;27;20;34;572;36;39;471;14;12;572;47;26;30;417;52;571;103;53;16;35;364;
1;3;2;75;SURF;SURF;FlannBased;SVM;86981;1;71.67;16.55;0.295908;571;315;30;76;46;104;572;24;469;29;21;29;572;34;34;471;19;14;572;47;33;45;403;44;572;93;57;27;40;355;
2;3;1;75;SURF;SURF;FlannBased;SVM;87144;1;71.26;16.74;0.29276;572;310;40;62;33;127;571;14;479;24;17;37;572;27;34;466;23;22;572;41;20;44;416;51;572;114;40;26;41;351;
1;2;3;80;SURF;SURF;FlannBased;SVM;86543;1;71.52;16.76;0.29276;572;329;30;46;42;125;572;21;456;38;22;35;572;32;35;475;12;18;572;54;25;23;409;61;571;102;44;27;45;353;
1;3;2;80;SURF;SURF;FlannBased;SVM;86981;1;72.28;16.95;0.284365;571;342;29;51;46;103;572;22;473;31;18;28;572;36;29;467;14;26;572;40;24;32;417;59;572;109;39;27;50;347;
2;3;1;80;SURF;SURF;FlannBased;SVM;87144;1;71.72;16.67;0.288213;572;335;30;49;41;117;571;20;474;19;20;38;572;21;40;469;22;20;572;44;17;35;428;48;572;130;41;17;55;329;
1;2;3;85;SURF;SURF;FlannBased;SVM;86543;1;73.23;17.56;0.289612;572;299;34;58;50;131;572;22;481;26;18;25;572;19;41;474;21;17;572;48;25;26;419;54;571;104;48;29;32;358;
1;3;2;85;SURF;SURF;FlannBased;SVM;86981;1;74.04;17.01;0.283316;571;344;28;76;31;92;572;19;471;27;21;34;572;33;36;473;20;10;572;55;25;40;405;47;572;102;46;17;51;356;
2;3;1;85;SURF;SURF;FlannBased;SVM;87144;1;72.43;16.76;0.293109;572;329;35;55;33;120;571;15;487;16;16;37;572;30;39;463;19;21;572;41;21;29;426;55;572;143;44;19;50;316;
1;2;3;90;SURF;SURF;FlannBased;SVM;86543;1;74.48;17.45;0.29206;572;326;26;59;40;121;572;17;477;33;18;27;572;39;44;454;22;13;572;54;31;23;405;59;571;102;46;17;44;362;
1;3;2;90;SURF;SURF;FlannBased;SVM;86981;1;73.06;17.95;0.273522;571;335;27;55;52;102;572;25;473;18;27;29;572;28;29;484;17;14;572;44;28;27;421;52;572;103;56;15;34;364;
2;3;1;90;SURF;SURF;FlannBased;SVM;87144;1;75.92;17.69;0.273172;572;324;38;58;43;109;571;21;477;21;20;32;572;29;35;470;24;14;572;45;18;30;438;41;572;105;40;13;45;369;
1;2;3;95;SURF;SURF;FlannBased;SVM;86543;1;76.07;17.84;0.277719;572;335;29;39;34;135;572;16;477;20;16;43;572;39;36;473;11;13;572;31;35;22;418;66;571;84;65;19;41;362;
1;3;2;95;SURF;SURF;FlannBased;SVM;86981;1;76.21;17.38;0.259182;571;345;19;59;35;113;572;13;484;28;20;27;572;30;25;492;14;11;572;44;23;31;421;53;572;94;39;24;39;376;
2;3;1;95;SURF;SURF;FlannBased;SVM;87144;1;76.2;17.84;0.274921;572;347;20;54;37;114;571;17;478;27;18;31;572;41;22;465;26;18;572;45;22;33;419;53;572;109;32;17;50;364;
1;2;3;100;SURF;SURF;FlannBased;SVM;86543;1;76.39;18.14;0.262329;572;344;27;34;39;128;572;19;478;26;22;27;572;24;31;485;14;18;572;42;21;18;421;70;571;93;34;23;40;381;
1;3;2;100;SURF;SURF;FlannBased;SVM;86981;1;77.37;17.62;0.27632;571;340;34;62;37;98;572;20;484;30;13;25;572;28;29;493;10;12;572;42;20;52;406;52;572;119;34;29;44;346;
2;3;1;100;SURF;SURF;FlannBased;SVM;87144;1;76.56;17.9;0.278419;572;341;30;44;37;120;571;19;462;24;22;44;572;39;34;473;13;13;572;50;16;31;434;41;572;121;32;16;50;353;
1;2;3;105;SURF;SURF;FlannBased;SVM;86543;1;78.81;18.11;0.251836;572;339;19;47;38;129;572;18;486;29;16;23;572;18;29;491;13;21;572;63;17;22;429;41;571;80;36;20;41;394;
1;3;2;105;SURF;SURF;FlannBased;SVM;86981;1;80.02;18.74;0.254285;571;348;27;59;36;101;572;20;495;22;11;24;572;33;24;485;20;10;572;49;20;32;423;48;572;110;38;10;33;381;
2;3;1;105;SURF;SURF;FlannBased;SVM;87144;1;81.19;18.73;0.263379;572;307;30;55;46;134;571;14;483;16;16;42;572;21;33;495;5;18;572;35;15;20;455;47;572;102;39;21;44;366;
1;2;3;110;SURF;SURF;FlannBased;SVM;86543;1;83.25;19.26;0.267226;572;334;31;36;41;130;572;11;474;25;26;36;572;17;42;483;13;17;572;57;14;15;440;46;571;103;49;21;34;364;
1;3;2;110;SURF;SURF;FlannBased;SVM;86981;1;83.89;19.41;0.24624;571;374;28;52;34;83;572;24;492;23;14;19;572;32;19;502;7;12;572;43;18;32;435;44;572;128;41;15;36;352;
2;3;1;110;SURF;SURF;FlannBased;SVM;87144;1;82.92;19.48;0.259182;572;352;23;48;33;116;571;7;487;19;17;41;572;23;31;475;19;24;572;37;21;23;440;51;572;105;42;20;41;364;
1;2;3;115;SURF;SURF;FlannBased;SVM;86543;1;83.64;19.4;0.26128;572;336;24;36;47;129;572;19;488;17;12;36;572;30;28;485;11;18;572;45;20;25;435;47;571;96;43;20;44;368;
1;3;2;115;SURF;SURF;FlannBased;SVM;86981;1;83.77;19.08;0.242043;571;385;24;50;35;77;572;14;500;26;15;17;572;27;25;498;11;11;572;58;15;36;421;42;572;105;47;16;41;363;
2;3;1;115;SURF;SURF;FlannBased;SVM;87144;1;84.06;19.14;0.24624;572;357;18;37;41;119;571;7;508;10;16;30;572;34;27;483;17;11;572;40;13;33;446;40;572;111;36;16;48;361;
1;2;3;120;SURF;SURF;FlannBased;SVM;86543;1;84.81;19.54;0.251137;572;349;26;34;32;131;572;11;498;25;13;25;572;28;29;483;16;16;572;55;18;28;431;40;571;91;31;28;41;380;
1;3;2;120;SURF;SURF;FlannBased;SVM;86981;1;85.42;19.5;0.258132;571;370;26;55;22;98;572;13;487;27;19;26;572;33;24;492;14;9;572;46;27;27;423;49;572;118;40;16;49;349;
2;3;1;120;SURF;SURF;FlannBased;SVM;87144;1;85.58;19.4;0.247639;572;340;25;51;42;114;571;11;491;14;21;34;572;34;22;496;9;11;572;56;7;26;435;48;572;111;27;14;31;389;
1;2;3;125;SURF;SURF;FlannBased;SVM;86543;1;85.76;19.5;0.248688;572;351;29;45;30;117;572;15;494;22;10;31;572;21;23;499;19;10;572;54;29;21;427;41;571;104;27;15;48;377;
1;3;2;125;SURF;SURF;FlannBased;SVM;86981;1;85.56;19.53;0.251137;571;364;22;53;35;97;572;16;492;27;15;22;572;26;25;496;11;14;572;51;21;33;409;58;572;102;33;25;32;380;
2;3;1;125;SURF;SURF;FlannBased;SVM;87144;1;85.26;19.62;0.259531;572;341;24;48;35;124;571;17;489;14;11;40;572;31;32;484;14;11;572;48;15;17;435;57;572;107;34;22;41;368;
1;2;3;130;SURF;SURF;FlannBased;SVM;86543;1;85.77;19.48;0.241343;572;352;23;33;41;123;572;14;493;28;13;24;572;16;29;497;16;14;572;40;13;25;442;52;571;98;39;13;36;385;
1;3;2;130;SURF;SURF;FlannBased;SVM;86981;1;86.12;19.23;0.239944;571;373;30;50;37;81;572;26;493;22;13;18;572;34;23;498;8;9;572;42;19;26;444;41;572;110;41;17;39;365;
2;3;1;130;SURF;SURF;FlannBased;SVM;87144;1;85.52;19.45;0.24659;572;340;31;45;40;116;571;14;494;14;19;30;572;17;22;495;21;17;572;40;22;17;442;51;572;109;33;18;29;383;
1;2;3;135;SURF;SURF;FlannBased;SVM;86543;1;86.07;19.68;0.236097;572;347;27;37;29;132;572;12;490;24;22;24;572;27;24;502;10;9;572;43;14;21;450;44;571;90;35;12;39;395;
1;3;2;135;SURF;SURF;FlannBased;SVM;86981;1;86.21;19.81;0.233298;571;374;29;45;35;88;572;10;502;20;14;26;572;27;17;503;17;8;572;51;19;23;443;36;572;112;38;16;36;370;
2;3;1;135;SURF;SURF;FlannBased;SVM;87144;1;86.43;19.52;0.240294;572;351;22;51;31;117;571;10;497;16;17;31;572;19;22;500;15;16;572;39;11;20;458;44;572;110;42;21;33;366;
1;2;3;140;SURF;SURF;FlannBased;SVM;86543;1;87.15;19.83;0.227702;572;368;24;35;36;109;572;16;502;13;17;24;572;26;25;503;8;10;572;42;19;18;450;43;571;104;38;14;30;385;
1;3;2;140;SURF;SURF;FlannBased;SVM;86981;1;87.25;19.53;0.237845;571;392;39;37;20;83;572;12;502;24;14;20;572;23;19;504;12;14;572;46;22;29;426;49;572;109;40;26;42;355;
2;3;1;140;SURF;SURF;FlannBased;SVM;87144;1;87.46;19.46;0.221756;572;366;21;38;31;116;571;18;489;15;17;32;572;26;21;497;18;10;572;35;10;15;477;35;572;92;29;23;32;396;
1;2;3;145;SURF;SURF;FlannBased;SVM;86543;1;87.68;19.59;0.2305;572;364;24;33;30;121;572;13;502;27;13;17;572;31;27;490;11;13;572;41;10;16;460;45;571;104;26;17;40;384;
1;3;2;145;SURF;SURF;FlannBased;SVM;86981;1;87.87;19.64;0.235747;571;383;18;51;31;88;572;17;503;18;13;21;572;26;23;498;17;8;572;47;16;27;441;41;572;128;31;19;34;360;
2;3;1;145;SURF;SURF;FlannBased;SVM;87144;1;88.44;19.66;0.239594;572;368;29;35;32;108;571;9;497;19;17;29;572;22;24;498;10;18;572;42;10;24;439;57;572;106;34;17;43;372;
1;2;3;150;SURF;SURF;FlannBased;SVM;86543;1;89.14;19.83;0.24659;572;349;27;31;36;129;572;11;499;22;11;29;572;26;27;496;15;8;572;49;19;32;430;42;571;114;38;13;26;380;
1;3;2;150;SURF;SURF;FlannBased;SVM;86981;1;88.35;19.6;0.237496;571;379;25;48;29;90;572;16;494;21;18;23;572;30;26;494;10;12;572;60;20;22;431;39;572;112;37;10;31;382;
2;3;1;150;SURF;SURF;FlannBased;SVM;87144;1;89.02;19.78;0.218608;572;356;23;35;32;126;571;12;502;12;16;29;572;22;22;501;11;16;572;45;18;26;462;21;572;85;25;17;32;413;
1;2;3;155;SURF;SURF;FlannBased;SVM;86543;1;89.8;20.12;0.220357;572;365;28;29;39;111;572;21;499;18;8;26;572;23;25;501;13;10;572;45;10;16;456;45;571;91;25;14;33;408;
1;3;2;155;SURF;SURF;FlannBased;SVM;86981;1;89.8;19.99;0.222106;571;388;25;47;27;84;572;11;512;21;12;16;572;26;20;504;14;8;572;47;19;23;446;37;572;118;33;18;29;374;
2;3;1;155;SURF;SURF;FlannBased;SVM;87144;1;89.17;20.01;0.229451;572;361;26;33;32;120;571;11;499;18;13;30;572;33;21;492;9;17;572;37;4;24;461;46;572;104;31;12;35;390;
1;2;3;160;SURF;SURF;FlannBased;SVM;86543;1;91.05;19.72;0.216159;572;367;18;24;37;126;572;14;510;18;11;19;572;24;25;499;6;18;572;43;14;16;460;39;571;82;35;19;30;405;
1;3;2;160;SURF;SURF;FlannBased;SVM;86981;1;90.31;19.64;0.225603;571;383;21;41;23;103;572;12;504;28;9;19;572;31;20;502;8;11;572;42;16;29;441;44;572;107;33;22;26;384;
2;3;1;160;SURF;SURF;FlannBased;SVM;87144;1;91.22;19.9;0.225603;572;372;25;40;25;110;571;12;514;14;12;19;572;27;20;489;14;22;572;47;12;26;444;43;572;96;28;21;32;395;
1;2;3;165;SURF;SURF;FlannBased;SVM;86543;1;91.21;20.24;0.231549;572;349;21;33;32;137;572;16;497;22;14;23;572;26;25;500;12;9;572;56;11;15;450;40;571;101;18;10;41;401;
1;3;2;165;SURF;SURF;FlannBased;SVM;86981;1;91.95;20.38;0.211962;571;395;19;42;24;91;572;14;503;21;17;17;572;20;19;505;19;9;572;41;20;23;452;36;572;99;26;17;32;398;
2;3;1;165;SURF;SURF;FlannBased;SVM;87144;1;91.52;20.01;0.222455;572;356;21;45;34;116;571;17;501;20;10;23;572;24;17;505;11;15;572;35;9;14;464;50;572;106;20;17;32;397;
1;2;3;170;SURF;SURF;FlannBased;SVM;86543;1;92.73;20.1;0.220707;572;361;26;30;27;128;572;12;513;14;12;21;572;24;36;492;11;9;572;44;15;21;450;42;571;89;29;17;24;412;
1;3;2;170;SURF;SURF;FlannBased;SVM;86981;1;92.85;20.37;0.213361;571;381;17;50;27;96;572;10;507;18;12;25;572;20;19;513;9;11;572;32;13;19;447;61;572;97;20;18;36;401;
2;3;1;170;SURF;SURF;FlannBased;SVM;87144;1;93.74;20.28;0.220007;572;366;20;35;28;123;571;14;503;12;15;27;572;28;19;505;11;9;572;47;13;13;448;51;572;89;25;13;37;408;
1;2;3;175;SURF;SURF;FlannBased;SVM;86543;1;93.64;20.8;0.207415;572;374;21;30;39;108;572;14;512;15;3;28;572;24;19;511;9;9;572;50;21;16;449;36;571;86;21;14;30;420;
1;3;2;175;SURF;SURF;FlannBased;SVM;86981;1;94.03;20.61;0.218608;571;393;21;36;28;93;572;18;514;20;4;16;572;35;17;504;7;9;572;52;19;23;437;41;572;113;21;24;28;386;
2;3;1;175;SURF;SURF;FlannBased;SVM;87144;1;93.19;20.46;0.223155;572;376;22;35;30;109;571;19;508;11;8;25;572;20;18;510;12;12;572;48;15;19;452;38;572;122;34;12;29;375;
1;2;3;180;SURF;SURF;FlannBased;SVM;86543;1;93.52;20.36;0.213012;572;379;26;29;31;107;572;19;507;15;12;19;572;31;20;497;14;10;572;54;9;12;460;37;571;103;21;13;27;407;
1;3;2;180;SURF;SURF;FlannBased;SVM;86981;1;94.85;20.49;0.203917;571;400;16;49;21;85;572;20;502;22;7;21;572;25;19;512;8;8;572;36;15;29;448;44;572;108;16;11;23;414;
2;3;1;180;SURF;SURF;FlannBased;SVM;87144;1;94.74;20.5;0.218258;572;355;26;43;25;123;571;12;510;16;13;20;572;20;24;503;11;14;572;36;12;9;470;45;572;91;29;15;40;397;
1;2;3;185;SURF;SURF;FlannBased;SVM;86543;1;94.64;20.63;0.21476;572;374;26;29;24;119;572;13;512;16;11;20;572;22;22;505;10;13;572;56;11;14;448;43;571;98;22;13;32;406;
1;3;2;185;SURF;SURF;FlannBased;SVM;86981;1;95.41;20.44;0.208814;571;385;20;50;25;91;572;16;515;23;7;11;572;12;21;522;4;13;572;32;27;21;451;41;572;108;22;17;36;389;
